2026-02-25T22:29:35.120-0500 [INFO]  TERRAFACTOR: Building provider scaffold: name=mytest
2026-02-26T11:19:30.023-0500 [INFO]  TERRAFACTOR: Loaded provider manifest: path=examples/provider.hcl
2026-02-26T11:19:30.023-0500 [INFO]  TERRAFACTOR: Provider config: name=testcloud org=cloudputation registry=registry.terraform.io go_module_prefix=github.com
2026-02-26T11:19:30.023-0500 [INFO]  TERRAFACTOR: Schema: spec=examples/api.yaml
2026-02-26T11:19:30.023-0500 [INFO]  TERRAFACTOR: Release: version=0.1.0 license=MPL-2.0
2026-02-26T11:19:30.023-0500 [INFO]  TERRAFACTOR: Author: name="Cloudputation, Inc." email=engineering@cloudputation.io github=cloudputation
2026-02-26T11:19:30.025-0500 [INFO]  TERRAFACTOR: OpenAPI parsed: spec=examples/api.yaml resources=4
2026-02-26T11:19:30.025-0500 [INFO]  TERRAFACTOR: Resource found: name=project fields=10
2026-02-26T11:19:30.025-0500 [INFO]  TERRAFACTOR: Resource found: name=projects_api_key fields=9
2026-02-26T11:19:30.025-0500 [INFO]  TERRAFACTOR: Resource found: name=projects_member fields=7
2026-02-26T11:19:30.025-0500 [INFO]  TERRAFACTOR: Resource found: name=projects_webhook fields=10
2026-02-26T11:19:30.025-0500 [INFO]  TERRAFACTOR: Derived values: go_module=github.com/cloudputation/terraform-provider-testcloud registry_address=registry.terraform.io/cloudputation/testcloud
2026-02-26T11:19:30.025-0500 [INFO]  TERRAFACTOR: Rendering as: provider=testcloud provider_pascal=Testcloud copyright_holder="Cloudputation, Inc." license=MPL-2.0
2026-02-26T11:19:30.026-0500 [INFO]  TERRAFACTOR: Copied file: file=.copywrite.hcl
2026-02-26T11:19:30.026-0500 [INFO]  TERRAFACTOR: Rendered template: file=.github/CODEOWNERS
2026-02-26T11:19:30.027-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/CODE_OF_CONDUCT.md
2026-02-26T11:19:30.027-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/dependabot.yml
2026-02-26T11:19:30.027-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/pull_request_template.md
2026-02-26T11:19:30.028-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/workflows/issue-comment-triage.yml
2026-02-26T11:19:30.028-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/workflows/lock.yml
2026-02-26T11:19:30.028-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/workflows/release.yml
2026-02-26T11:19:30.028-0500 [INFO]  TERRAFACTOR: Copied file: file=.github/workflows/test.yml
2026-02-26T11:19:30.028-0500 [INFO]  TERRAFACTOR: Copied file: file=.gitignore
2026-02-26T11:19:30.028-0500 [INFO]  TERRAFACTOR: Copied file: file=.golangci.yml
2026-02-26T11:19:30.029-0500 [INFO]  TERRAFACTOR: Copied file: file=.goreleaser.yml
2026-02-26T11:19:30.029-0500 [INFO]  TERRAFACTOR: Copied file: file=CHANGELOG.md
2026-02-26T11:19:30.029-0500 [INFO]  TERRAFACTOR: Copied file: file=GNUmakefile
2026-02-26T11:19:30.029-0500 [INFO]  TERRAFACTOR: Copied file: file=LICENSE
2026-02-26T11:19:30.029-0500 [INFO]  TERRAFACTOR: Copied file: file=META.d/_summary.yaml
2026-02-26T11:19:30.029-0500 [INFO]  TERRAFACTOR: Copied file: file=README.md
2026-02-26T11:19:30.029-0500 [INFO]  TERRAFACTOR: Copied file: file=docs/data-sources/example.md
2026-02-26T11:19:30.030-0500 [INFO]  TERRAFACTOR: Copied file: file=docs/ephemeral-resources/example.md
2026-02-26T11:19:30.030-0500 [INFO]  TERRAFACTOR: Copied file: file=docs/index.md
2026-02-26T11:19:30.030-0500 [INFO]  TERRAFACTOR: Copied file: file=docs/resources/example.md
2026-02-26T11:19:30.030-0500 [INFO]  TERRAFACTOR: Copied file: file=examples/README.md
2026-02-26T11:19:30.030-0500 [INFO]  TERRAFACTOR: Rendered template: file=examples/provider/provider.tf
2026-02-26T11:19:30.030-0500 [INFO]  TERRAFACTOR: Rendered template: file=go.mod
2026-02-26T11:19:30.031-0500 [INFO]  TERRAFACTOR: Copied file: file=go.sum
2026-02-26T11:19:30.031-0500 [INFO]  TERRAFACTOR: Rendered template: file=internal/provider/provider.go
2026-02-26T11:19:30.031-0500 [INFO]  TERRAFACTOR: Rendered template: file=internal/provider/provider_test.go
2026-02-26T11:19:30.032-0500 [INFO]  TERRAFACTOR: Rendered template: file=main.go
2026-02-26T11:19:30.032-0500 [INFO]  TERRAFACTOR: Rendered template: file=terraform-registry-manifest.json
2026-02-26T11:19:30.032-0500 [INFO]  TERRAFACTOR: Copied file: file=tools/go.mod
2026-02-26T11:19:30.032-0500 [INFO]  TERRAFACTOR: Copied file: file=tools/go.sum
2026-02-26T11:19:30.032-0500 [INFO]  TERRAFACTOR: Copied file: file=tools/tools.go
2026-02-26T11:19:30.033-0500 [INFO]  TERRAFACTOR: Rendered resource file: resource=project file=internal/provider/project_resource.go
2026-02-26T11:19:30.033-0500 [INFO]  TERRAFACTOR: Rendered resource file: resource=project file=internal/provider/project_resource_test.go
2026-02-26T11:19:30.033-0500 [INFO]  TERRAFACTOR: Rendered resource file: resource=project file=internal/provider/project_data_source.go
